"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC"
20210828.000000,2254,22.2819,14.4897,49,996,25.3015,24.8597,180.364,996.785
20210828.000000,2300,22.3796,15.7849,43,996.2,24.6545,23.8084,181.895,998.495
20210828.000000,2306,20.8838,11.5907,43,996.3,24.6689,20.5864,186.77,997.601
20210828.000000,2312,24.379,15.0859,47,996.6,27.271,22.3835,192.452,997.905
20210828.000000,2318,23.7776,15.9854,49,997,29.64,29.7105,200.57,998.664
20210828.000000,2324,21.9786,12.8911,46,997.2,29.8434,27.6176,197.703,999.493
20210828.000000,2330,20.082,12.5879,45,997.5,26.1876,24.5847,193.251,998.373
20210828.000000,2336,19.9843,13.3897,52,997.5,28.7648,27.2046,194.242,998.488
20210828.000000,2342,21.2796,14.0887,47,997.7,25.117,22.1612,186.715,999.519
20210828.000000,2348,21.6805,13.2869,50,997.9,25.1051,20.6686,187.788,999.267
20210828.000000,2354,20.082,12.7883,50,998.1,24.6018,24.3114,187.875,999.567
20210830.000000,0,20.082,14.7878,49,998.6,23.8108,22.3991,183.526,999.551
20210830.000000,6,22.58,14.3869,53,998.8,23.8345,22.8066,189.437,999.502
20210830.000000,12,21.881,14.5873,57,999,22.8025,20.9494,190.017,998.819
20210830.000000,18,21.881,16.3863,51,999.3,22.8598,22.513,187.803,999.333
20210830.000000,24,18.8844,11.6884,47,999.4,21.7675,19.6208,188.766,999.562
20210830.000000,30,21.1819,13.9859,52,999.9,22.7509,21.6563,189.667,999.001
20210830.000000,36,19.5834,14.685,55,999.9,20.4407,20.6083,184.428,1000.01
20210830.000000,42,20.5806,14.685,58,1000.2,26.391,22.4419,185.246,999.44
20210830.000000,48,18.4834,13.7855,56,1000.5,22.7517,17.086,190.831,1000.52
20210830.000000,54,20.5806,11.9916,60,1000.6,22.9569,20.4169,196.966,999.705
20210830.000000,100,19.9843,13.8883,60,1000.9,21.1259,20.1828,201.501,999.741
20210830.000000,106,18.5862,13.0864,54,1001.1,21.3248,19.8286,197.073,1000.49
20210830.000000,112,20.5806,12.2897,57,1001.3,22.4858,22.446,193.026,1000.66
20210830.000000,118,19.9843,13.3897,62,1001.3,23.3226,20.0937,189.386,1000.55
20210830.000000,124,20.4829,13.7855,60,1001.6,22.8681,19.3122,191.464,1001.35
20210830.000000,130,17.9849,11.8888,61,1001.7,21.4273,21.3596,197.13,1001.26
20210830.000000,136,16.1859,10.3931,72,1002,21.6272,19.5433,202.15,1001.41
20210830.000000,142,16.7872,11.8888,61,1002.1,23.0754,20.7465,200.483,1001.11
20210830.000000,148,18.8844,9.09266,56,1002.3,21.6278,21.5888,206.384,1001.89
20210830.000000,154,17.9849,10.2903,55,1002.4,23.3001,18.9449,204.128,1001.59
20210830.000000,200,16.484,12.2897,55,1002.6,23.9204,20.9658,207.623,1001.69
20210830.000000,206,18.7816,10.9893,47,1002.9,21.7268,20.0944,205.964,1000.78
20210830.000000,212,16.0882,10.4907,45,1002.9,21.7464,19.8409,207.353,1001.34
20210830.000000,218,17.5839,10.8917,48,1002.9,21.6584,19.2616,205.091,1003.18
20210830.000000,224,15.7849,10.8917,43,1003.3,21.2867,18.0832,206.388,1003.15
20210830.000000,230,18.982,9.19032,44,1003.4,19.7368,15.9592,209.275,1003.7
20210830.000000,236,14.8854,9.59124,34,1003.2,22.1587,18.8621,200.735,1002.77
20210830.000000,242,15.7849,11.0921,33,1003.3,21.6133,20.9804,200.681,1002.87
20210830.000000,248,14.9882,10.2903,35,1003.4,22.6778,18.4102,203.135,1002.26
20210830.000000,254,18.283,11.7912,37,1003.6,20.0179,17.0379,200.528,1003.05
20210830.000000,300,18.0825,12.2897,45,1003.6,20.1269,18.0496,196.145,1003.73
20210830.000000,306,16.0882,9.88936,48,1004.1,19.7557,16.9629,194.607,1003.42
20210830.000000,312,18.0825,12.5879,58,1004.7,17.795,16.7968,191.613,1003.39
20210830.000000,318,16.1859,12.4902,49,1004.9,16.9873,15.0552,194.337,1003.08
20210830.000000,324,14.9882,10.5884,52,1004.8,20.3276,19.2973,182.22,1003.29
20210830.000000,330,16.2835,11.6884,54,1005.2,21.6808,19.0466,186.734,1003.32
20210830.000000,336,17.2858,11.5907,54,1005.3,21.7771,19.8964,185.313,1003.15
20210830.000000,342,16.8849,9.69404,44,1005.2,20.3927,19.2698,190.323,1003.29
20210830.000000,348,14.8854,7.9927,37,1005.2,18.6577,18.0393,184.857,1004.02
20210830.000000,354,14.9882,8.39362,33,1005.3,19.1124,15.7061,180.421,1004.23
