"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","DFLES_GUST","DFLES_WSPD","DFLES_WDIR","DFLES_PSFC"
20140808.000000,0,6.1,4.9,236,9999,0,6.45647,35.8162,1033.8,0,6.45647,35.8162,1033.87
20140808.000000,6,5.8,4.6,234,9999,9.23546,2.85224,2.84531,1015.19,9.40669,3.52965,16.7021,1015.54
20140808.000000,12,5.6,4,234,9999,5.53549,4.20349,354.57,1012.42,5.33061,3.11044,345.998,1012.91
20140808.000000,18,6.3,5.3,228,9999,4.78456,4.74431,350.231,1009.5,3.82552,3.65712,347.243,1009.19
20140808.000000,24,7.1,5.8,223,9999,5.88169,5.18747,346.902,1011.64,5.19181,5.03229,347.782,1012.46
20140808.000000,30,7.3,6.2,217,9999,5.27136,3.88262,303.644,1010.33,5.17154,3.61235,307.876,1008.82
20140808.000000,36,7.3,6.4,227,9999,4.70687,3.76225,285.998,1010.32,4.33044,3.42539,285.195,1011.17
20140808.000000,42,6.6,5.4,232,9999,3.85977,2.72733,306.689,1010.19,3.614,3.02182,316.092,1010.32
20140808.000000,48,6.8,5.6,238,9999,3.10641,1.4858,280.256,1013.7,3.58494,1.70876,280.593,1015.35
20140808.000000,54,6.9,5.7,237,9999,1.7174,0.965408,305.968,1010.76,1.98936,0.452475,283.786,1013.04
20140808.000000,100,7.2,6.2,237,9999,1.1366,0.695343,234.867,1010.81,0.718943,0.409212,187.827,1011.95
20140808.000000,106,6.3,5.3,251,9999,1.75855,1.57204,225.725,1010.54,1.13265,0.721635,205.722,1011.97
20140808.000000,112,6.8,5.2,252,9999,1.65463,1.15576,140.283,1011.22,1.39782,1.18628,56.6772,1012.05
20140808.000000,118,6.1,5.2,242,9999,3.91431,3.91431,89.1792,1009.96,3.48209,3.48209,99.9373,1009.41
20140808.000000,124,5.3,4.7,249,9999,4.94258,4.90401,92.5414,1010.94,5.52678,5.45313,116.139,1010.68
20140808.000000,130,6.3,5.1,252,9999,6.02478,5.5825,106.747,1010.64,5.43989,3.38967,119.779,1011.85
20140808.000000,136,5.1,4.3,259,9999,6.3039,6.28687,105.601,1012.12,4.54365,4.54365,103.73,1011.97
20140808.000000,142,4.7,3.9,257,9999,6.30868,5.87406,81.3699,1011.73,6.84471,6.06087,114.717,1012.44
20140808.000000,148,5.4,4.5,248,9999,6.08842,5.21883,88.4042,1011.01,8.83241,8.70753,113.211,1011.24
20140808.000000,154,6.1,5.3,266,9999,7.12347,5.52487,108.708,1011.05,8.67998,7.89379,105.705,1011.36
20140808.000000,200,6.6,5,265,9999,9.14392,9.14392,114.818,1011.74,7.87474,6.45441,107.194,1011.36
20140808.000000,206,6.4,5.3,275,9999,9.21319,7.56879,101.453,1012.31,8.85526,8.85526,104.361,1011.71
20140808.000000,212,6.7,5.7,280,9999,11.2404,9.70804,97.1685,1011.67,9.40257,8.20325,101.126,1012.15
20140808.000000,218,7.1,6.5,273,9999,9.7149,8.23017,88.8099,1011.3,9.07996,7.87391,89.7353,1011.64
20140808.000000,224,7.3,6,271,9999,10.3265,7.21631,100.627,1012.47,10.2379,7.52936,87.9968,1012.59
20140808.000000,230,7.9,6.8,263,9999,8.81634,8.8046,94.4542,1011.98,9.4086,7.37548,98.0414,1011.9
20140808.000000,236,7.5,6.3,273,9999,8.78463,6.1818,102.021,1012.9,9.97873,8.60539,101.115,1012.12
20140808.000000,242,7,5.3,285,9999,9.82493,9.71534,108.771,1012.29,8.60164,7.46021,96.8768,1012.33
20140808.000000,248,7.5,6.4,275,9999,9.75306,8.08351,95.6991,1012.96,9.67262,6.85644,98.1756,1012.19
20140808.000000,254,8.6,7.9,272,9999,8.46396,6.32009,104.283,1012.24,8.11706,6.86987,115.054,1012.27
20140808.000000,300,7.7,6.3,270,9999,6.59806,6.59427,100.707,1012.63,7.38861,5.71972,97.6401,1012.57
20140808.000000,306,7.7,6.2,280,9999,6.71718,6.70031,110.196,1012.42,9.36152,7.50349,129.986,1012.41
20140808.000000,312,7.9,6.4,269,9999,9.80508,9.55594,97.7411,1012.3,9.47028,8.92995,109.861,1012.56
20140808.000000,318,7.1,5.7,265,9999,11.3368,8.53488,105.24,1012.84,8.89855,7.57972,92.8679,1012.76
20140808.000000,324,6.3,4.9,263,9999,8.49674,7.90249,77.5419,1012.69,7.55826,6.99141,104.888,1012.61
20140808.000000,330,6.4,5.2,267,9999,8.37468,6.38757,99.3787,1012.15,8.72416,6.84534,94.8917,1012.68
20140808.000000,336,6.1,4.7,268,9999,8.02137,7.34264,98.5999,1012.78,7.01877,6.82566,97.4688,1013.01
20140808.000000,342,5.4,4.3,257,9999,8.94007,7.09359,87.9576,1013.28,7.16223,7.16223,81.666,1012.99
20140808.000000,348,6.4,5.6,250,9999,7.18085,7.03857,110.633,1012.97,7.31761,7.15197,112.176,1013.07
20140808.000000,354,6.1,5,240,9999,9.1818,9.02925,119.481,1012.96,7.14397,6.17547,124.092,1013.3
20140808.000000,400,6.7,6.2,242,9999,9.02162,7.42445,106.728,1012.71,9.33981,9.09987,116.345,1013.34
20140808.000000,406,6.7,4.2,247,9999,8.69221,8.69221,101.76,1012.72,9.07379,7.00288,101.088,1013.31
20140808.000000,412,5.3,4,226,9999,9.49419,9.21568,109.953,1013.52,7.84157,7.55657,101.365,1013.58
20140808.000000,418,4.7,3.4,231,9999,10.4155,9.81577,112.564,1013.05,8.1349,8.1349,106.544,1013.42
20140808.000000,424,4.6,3.5,218,9999,10.2664,10.2577,111.152,1013.46,8.15818,6.8882,96.6144,1013.67
20140808.000000,430,4.8,3.1,210,9999,10.2537,6.02931,95.6629,1012.97,7.06192,4.94718,78.4794,1013.43
20140808.000000,436,4.6,3.1,191,9999,6.88741,6.87913,72.8939,1013.57,6.6724,3.84564,79.8589,1013.64
20140808.000000,442,3.3,1.6,192,9999,7.8382,7.0817,68.4767,1013.3,6.13486,5.43044,82.6036,1013.52
20140808.000000,448,1.2,0.5,187,9999,7.67819,7.41094,70.7519,1013.83,6.15721,6.15629,79.1886,1013.53
20140808.000000,454,1.3,0.6,249,9999,8.55351,8.37471,72.2712,1013.88,6.2358,5.81189,81.1729,1013.99
20140808.000000,500,1.2,0.7,215,9999,8.42858,8.13359,78.5665,1013.68,5.80552,4.37873,79.5419,1014.02
20140808.000000,506,3.8,3.2,261,9999,8.12658,8.00051,71.8123,1013.73,4.74136,4.74136,69.6229,1014.03
20140808.000000,512,3.7,1.4,29,9999,8.16499,7.35512,76.5462,1013.43,4.89987,4.22803,71.7694,1013.96
20140808.000000,518,2.2,1.6,34,9999,7.46536,7.46536,74.6027,1014.23,5.27949,5.25791,71.4761,1013.62
20140808.000000,524,1.5,1.2,355,9999,7.48365,6.04848,72.3398,1013.76,5.33657,5.16142,72.3737,1013.7
20140808.000000,530,4.1,2.4,71,9999,6.41378,5.92558,72.2044,1013.37,5.26297,5.26297,68.9873,1013.37
20140808.000000,536,5.9,3.4,55,9999,6.61684,6.51947,60.2812,1013.63,5.55765,4.46725,79.2069,1013.66
20140808.000000,542,5.8,3.1,310,9999,7.22523,7.21663,61.087,1013.18,4.89712,4.89712,66.7569,1013.65
20140808.000000,548,6,3.4,276,9999,7.51286,7.51286,61.7521,1012.87,4.91352,4.62793,64.7613,1013.43
20140808.000000,554,4.6,1.8,314,9999,7.8988,7.64726,70.8913,1013.31,6.275,6.05801,66.7516,1013.41
20140808.000000,600,2.8,1.2,258,9999,7.66328,5.94788,79.8041,1012.92,6.04784,4.30086,67.768,1013.07
20140808.000000,606,6.6,5.4,289,9999,5.95344,5.34313,62.3793,1013.62,5.02815,4.85132,60.1897,1013.24
20140808.000000,612,7.3,4.9,269,9999,5.73893,5.73893,54.0102,1012.31,4.84284,3.69174,62.0234,1012.86
20140808.000000,618,4.9,2.8,284,9999,6.82705,6.77283,59.2957,1013.04,5.06877,4.91611,64.4508,1013.13
20140808.000000,624,4.4,3.3,252,9999,6.80848,6.69496,67.1127,1013.1,4.90501,3.14503,77.6263,1012.66
20140808.000000,630,6.6,5.7,241,9999,7.13834,6.74944,64.1453,1012.97,3.13657,3.05497,67.4807,1012.6
20140808.000000,636,6.2,4.4,249,9999,7.24155,7.2188,58.7948,1013.29,5.15356,5.15356,58.0492,1012.53
20140808.000000,642,5.1,3.7,256,9999,7.78473,7.672,60.6601,1012.59,5.72972,4.88467,66.5725,1012.88
20140808.000000,648,5.6,5.1,274,9999,7.94039,7.90743,61.4031,1011.69,5.7663,5.7663,54.0304,1012.52
20140808.000000,654,4.9,3.2,284,9999,7.98658,6.95845,64.6114,1012.24,6.90094,6.90094,62.0298,1012.46
20140808.000000,700,3.9,2.2,304,9999,6.92627,6.59153,54.9672,1012.37,6.98861,6.9738,63.6105,1012.6
20140808.000000,706,2.8,0.8,39,9999,9.10161,9.10025,57.899,1012.35,6.97965,5.45629,65.1264,1012.62
20140808.000000,712,4,3.2,277,9999,9.71134,8.1728,67.152,1012.26,7.04721,7.04721,64.488,1012.54
20140808.000000,718,5.5,3.7,293,9999,8.74692,8.74433,64.9688,1012.91,7.04474,6.34874,63.2279,1013.05
20140808.000000,724,5.2,2.1,352,9999,9.62711,9.42602,60.3899,1012.69,7.07533,6.82889,64.9835,1012.91
20140808.000000,730,6.3,3.9,299,9999,9.441,9.30717,64.6145,1013.02,7.19077,5.70786,67.8239,1012.94
20140808.000000,736,6.3,3,13,9999,9.40615,8.40924,64.1483,1012.91,6.12895,6.12895,61.9155,1013.21
20140808.000000,742,7.3,4.3,78,9999,9.46476,8.51999,63.2537,1012.48,8.05419,7.25534,57.5547,1013.36
20140808.000000,748,5.7,2.4,337,9999,9.9507,9.02152,65.1255,1012.98,7.31874,5.4127,70.9058,1013.27
20140808.000000,754,7.9,4.4,4,9999,10.5748,8.41136,65.1101,1012.86,8.64303,6.81237,70.536,1013.32
20140808.000000,800,5.5,2.9,19,9999,9.32454,8.14797,74.3627,1013.58,7.58935,7.19183,64.495,1013.73
20140808.000000,806,7.8,5.4,29,9999,8.96378,8.21641,64.3713,1013.97,8.69305,7.95342,64.5045,1013.67
20140808.000000,812,7.2,3.9,67,9999,9.61527,9.61527,66.8933,1013.55,8.10405,7.41639,61.4918,1013.77
20140808.000000,818,6.9,3.6,65,9999,10.0797,8.14022,68.0876,1013.21,9.01723,8.31329,66.5414,1013.87
20140808.000000,824,6.9,3.6,65,9999,8.36672,7.79429,63.5194,1013.51,9.34383,7.48273,70.7967,1014.11
20140808.000000,830,7.6,4.5,77,9999,9.31006,8.28925,74.2624,1013.82,7.47969,5.5396,61.6355,1014.09
20140808.000000,836,8.2,2.5,45,9999,9.47991,9.47991,64.7359,1014.18,7.83438,7.83438,67.1174,1014.05
20140808.000000,842,4.1,2.2,95,9999,10.2444,8.65443,62.3674,1013.91,9.12739,9.12739,72.8093,1013.98
20140808.000000,848,3,1.4,348,9999,8.64995,8.49403,64.9366,1013.92,9.15098,7.75512,66.7795,1014.14
20140808.000000,854,2,0.9,63,9999,8.84633,8.07955,70.0007,1014.03,7.76634,5.87912,70.9248,1014.01
20140808.000000,900,3.8,2.6,50,9999,8.38262,8.17284,57.7471,1014.06,7.07359,7.07359,69.679,1014.15
20140808.000000,906,3.8,0.8,63,9999,10.111,9.04417,68.9759,1013.96,7.33554,4.93008,78.5953,1014.77
20140808.000000,912,3.7,2.1,345,9999,9.75212,8.45691,74.8288,1014.43,7.86833,7.19707,71.2656,1014.4
20140808.000000,918,4.7,3,336,9999,8.98512,8.98512,62.6161,1014.16,7.18545,6.17749,65.7051,1014.2
20140808.000000,924,4.4,3.3,343,9999,9.08511,8.37924,68.5345,1013.72,6.17522,5.5498,64.0791,1014.24
20140808.000000,930,6.3,5,39,9999,8.41006,7.87187,67.1405,1013.76,8.39242,8.11442,65.1436,1014.3
20140808.000000,936,6.2,2.4,305,9999,7.92945,7.60441,72.8673,1013.16,8.11617,6.18057,63.9521,1014.17
20140808.000000,942,5.7,2.9,5,9999,9.29232,7.01307,80.3748,1014.11,6.55575,6.44279,63.727,1014.36
20140808.000000,948,5.5,1.6,343,9999,7.82283,6.8567,75.3698,1014.21,7.11617,7.11617,72.174,1014.17
20140808.000000,954,5,3.5,355,9999,8.20487,8.20487,64.5837,1013.42,7.15539,5.212,67.7147,1014.04
20140808.000000,1000,3.9,2.9,318,9999,10.3679,7.71306,72.5959,1013.71,5.55131,5.3035,64.895,1014.33
20140808.000000,1006,5.6,3.2,337,9999,7.97962,7.9077,65.658,1013.68,6.07709,6.07709,65.0689,1014.18
20140808.000000,1012,3.4,0.9,326,9999,8.50065,8.46501,65.6369,1013.82,7.03116,6.04606,68.5284,1014.02
20140808.000000,1018,5.5,2.9,70,9999,8.49177,7.36853,70.0513,1014.16,6.38295,6.31177,64.4997,1013.99
20140808.000000,1024,9.3,4,53,9999,7.37471,6.46744,73.2802,1013.49,6.30366,5.7237,64.1479,1013.58
20140808.000000,1030,10.4,5.3,68,9999,6.50623,6.47172,69.9128,1013.24,5.98788,5.95743,65.5682,1013.51
20140808.000000,1036,9.3,5.4,66,9999,6.95068,6.93729,69.1962,1013.46,7.0144,5.52458,70.771,1013.51
20140808.000000,1042,11.4,7.7,71,9999,7.5448,7.5448,70.6052,1013.05,5.5156,4.81942,64.4007,1013.46
20140808.000000,1048,11.4,7.9,79,9999,8.0986,6.30482,80.9263,1012.52,5.96531,5.88542,64.3104,1013.56
20140808.000000,1054,12,9.4,72,9999,6.36742,5.74683,73.4309,1013.51,6.31643,6.10176,63.8561,1013.15
20140808.000000,1100,12.1,8.4,79,9999,6.23434,6.23363,66.1937,1012.58,6.11935,5.52898,65.6255,1013.16
20140808.000000,1106,10.9,7.7,82,9999,7.06508,7.01611,61.6244,1012.95,5.79379,5.64104,60.2166,1012.65
20140808.000000,1112,8.1,5.2,102,9999,7.92741,7.92172,60.7576,1012.78,6.07208,5.01342,65.3214,1012.67
20140808.000000,1118,7.2,4.2,96,9999,8.24243,7.82976,76.1349,1012.65,4.99452,3.91735,65.1705,1013.14
20140808.000000,1124,7.4,5.7,87,9999,7.83613,5.43151,65.4905,1012.45,4.33757,4.13427,57.7205,1012.61
20140808.000000,1130,6.9,4.6,91,9999,5.43645,4.8763,61.5834,1012.84,5.55546,5.55546,61.3548,1012.94
20140808.000000,1136,7.2,5.7,86,9999,5.13229,4.8172,61.26,1013.1,5.8763,5.26779,79.0904,1012.74
20140808.000000,1142,7.6,4.4,91,9999,5.61517,5.61517,63.1863,1012.81,5.25604,4.51785,73.5353,1012.93
20140808.000000,1148,9,5.3,92,9999,5.66723,4.35284,52.333,1012.32,4.515,4.04702,61.4904,1012.85
20140808.000000,1154,8.6,5.4,109,9999,4.81319,4.78897,52.9168,1011.54,4.60517,4.4341,65.787,1013.06
20140808.000000,1200,8.3,6.2,117,9999,5.94087,5.25733,52.1777,1012.78,4.43506,3.98913,66.0653,1012.87
20140808.000000,1206,8,6.1,129,9999,5.27284,4.11447,53.007,1012.55,3.97844,3.77353,65.3334,1012.55
20140808.000000,1212,7.5,5.2,134,9999,4.13057,2.87863,73.7346,1011.46,4.36493,4.21488,61.1898,1012.86
20140808.000000,1218,7.1,5.4,108,9999,3.18089,1.26837,62.5702,1011.56,4.21868,3.74538,54.4929,1012.51
20140808.000000,1224,7.7,4.2,56,9999,1.62824,1.06105,105.418,1011.43,4.22365,4.07998,60.5418,1012.32
20140808.000000,1230,7.7,3.4,112,9999,6.46788,5.94364,123.363,1013.44,4.2031,3.22736,64.331,1012.3
20140808.000000,1236,6.9,2.4,116,9999,7.38494,7.34826,137.42,1013.11,3.45939,3.45939,58.5955,1012.33
20140808.000000,1242,5.2,3.6,154,9999,7.35461,6.01133,134.818,1011.22,3.82056,3.70225,53.4625,1012.74
20140808.000000,1248,6.8,2.8,143,9999,6.56945,3.98307,115.24,1011.41,4.52778,3.55946,63.1355,1012.36
20140808.000000,1254,7,3.6,149,9999,4.2218,3.86068,31.5452,1011.85,4.30723,4.30723,68.0573,1012.4
20140808.000000,1300,8,5.7,190,9999,4.86109,2.74723,37.2964,1012.09,4.32973,3.53958,64.1255,1012.63
20140808.000000,1306,6,2.9,206,9999,7.08361,6.8646,59.7115,1011.71,3.82501,3.82501,67.635,1012.09
20140808.000000,1312,4.2,1.1,288,9999,7.84679,7.13379,65.8778,1011.74,4.35942,4.35942,67.7414,1012.34
20140808.000000,1318,4.2,3.5,274,9999,8.45103,6.74949,90.1431,1012.58,6.62949,5.63063,62.6866,1012.01
20140808.000000,1324,2.9,0.9,33,9999,6.90527,5.80625,67.4203,1010.9,6.42245,6.40761,80.3126,1012.21
20140808.000000,1330,1.5,0.5,328,9999,6.55651,5.78389,106.366,1010.5,8.65901,8.06079,69.8531,1011.85
20140808.000000,1336,2.2,1.9,287,9999,7.11787,3.36855,97.8379,1012.03,8.01585,6.72759,61.8873,1011.35
20140808.000000,1342,4.4,3.4,286,9999,5.74474,5.74474,73.437,1011.96,6.72554,6.54113,73.5878,1011.88
20140808.000000,1348,3.5,2.7,282,9999,6.44988,3.97062,78.849,1011.06,6.96616,6.18174,70.3381,1011.87
20140808.000000,1354,4.9,3.9,286,9999,8.01953,7.47458,63.3478,1011.91,6.17453,3.9974,87.2435,1012.02
20140808.000000,1400,5.7,4.8,289,9999,9.00249,8.67297,57.2463,1011.27,3.98968,2.57911,129.463,1012
20140808.000000,1406,6.3,5.8,287,9999,8.65265,3.98182,83.9975,1012.22,4.59476,4.59476,96.0398,1011.56
20140808.000000,1412,6.6,4.9,292,9999,6.64065,6.11665,83.3247,1009.4,5.13693,4.18801,102.017,1011.39
20140808.000000,1418,6.3,5.1,286,9999,6.51811,4.88289,77.625,1011.44,4.17311,3.73759,107.579,1011.51
20140808.000000,1424,7.4,6.6,261,9999,5.17216,3.73099,90,1011.67,4.23977,4.23659,124.898,1010.92
20140808.000000,1430,7.7,6.4,262,9999,5.75122,5.22693,57.2104,1012.02,4.23242,3.78979,50.4232,1011.44
20140808.000000,1436,7.9,7,257,9999,6.65265,6.41714,88.6599,1009.78,3.77779,3.45384,72.2774,1011.88
20140808.000000,1442,8.5,6.8,257,9999,8.41753,7.56876,86.1466,1010.8,4.06631,4.06631,88.0569,1011.54
20140808.000000,1448,8,6.4,257,9999,7.63563,5.91657,86.5731,1010.05,4.06561,1.94046,89.5415,1011.77
20140808.000000,1454,5.7,4.4,211,9999,5.9462,3.83849,94.6229,1010.38,1.92776,1.75089,111.505,1011.86
20140808.000000,1500,7.2,6.5,218,9999,5.85708,5.84631,91.8736,1012.39,3.48376,3.48376,90.5681,1011.94
20140808.000000,1506,7.2,6.5,218,9999,5.95489,3.81456,100.98,1011.08,4.59728,4.59728,69.5586,1011.57
20140808.000000,1512,7.4,6,224,9999,7.34777,6.03902,52.0163,1011.3,4.96613,3.59398,78.8772,1011.81
20140808.000000,1518,6.7,4.5,238,9999,6.16755,1.12477,77.3632,1010.85,4.24378,4.21921,80.2692,1011.74
20140808.000000,1524,5.1,4.2,226,9999,6.03854,5.48521,86.5779,1010.87,4.21134,2.6121,98.2152,1011.9
20140808.000000,1530,6.8,5.8,235,9999,5.59894,2.29576,148.996,1012.04,2.60536,1.67572,114.671,1011.96
20140808.000000,1536,6.7,6,216,9999,4.67096,4.3368,213.623,1011.89,3.23421,3.23421,88.9905,1012.41
20140808.000000,1542,8,7.1,209,9999,4.35676,3.14328,115.823,1011.88,3.63506,3.49891,81.339,1012.47
20140808.000000,1548,7.8,7,227,9999,5.81916,4.76455,80.2932,1011.53,3.49498,2.01175,130.273,1012.08
20140808.000000,1554,8.3,6.3,222,9999,7.42484,5.96678,76.148,1012.48,2.12364,2.12364,178.723,1012.44
20140808.000000,1600,7.1,5,226,9999,6.5308,6.40744,101.381,1011.64,3.31729,2.96767,191.918,1011.95
20140808.000000,1606,7.5,4.7,231,9999,6.50099,3.86971,143.773,1012.72,2.96451,2.68377,199.746,1012.08
20140808.000000,1612,6.5,5,227,9999,4.29031,3.15636,143.93,1012.16,3.44055,3.43265,204.75,1012.27
20140808.000000,1618,7.3,6.3,231,9999,3.54396,3.22012,195.083,1011.94,3.43118,2.59666,206.166,1012.21
20140808.000000,1624,7.3,6.3,222,9999,4.38091,3.56045,203.546,1013.23,2.59808,2.52061,203.099,1012.25
20140808.000000,1630,7.2,5.4,260,9999,4.39561,4.23546,178.875,1011.76,3.05979,3.05979,200.794,1012.37
20140808.000000,1636,4.9,3.4,287,9999,4.37032,3.12745,186.154,1013.16,3.5342,3.5198,199.441,1012.37
20140808.000000,1642,4.1,0.6,317,9999,3.48612,2.05218,133.557,1012.32,3.51256,2.25256,101.432,1012.8
20140808.000000,1648,4.7,2.9,303,9999,4.02811,3.59406,113.225,1011.94,2.2484,0.468016,64.021,1012.45
20140808.000000,1654,2.4,1.6,309,9999,3.94072,3.56823,94.3655,1011.62,0.805931,0.805931,209.029,1012.55
20140808.000000,1700,1.2,0.9,219,9999,8.56824,7.66905,70.4827,1010.96,3.29707,3.26722,196.494,1013.05
20140808.000000,1706,2.2,0.9,187,9999,8.17159,6.78953,101.672,1011.89,3.26605,2.67872,193.325,1012.74
20140808.000000,1712,5.1,3.4,157,9999,6.94538,5.78795,126.747,1012.42,2.67943,2.54232,201.071,1012.84
20140808.000000,1718,5.1,3.4,157,9999,6.22442,4.34006,141.07,1012.2,2.54603,2.31135,205.913,1012.49
20140808.000000,1724,4.6,2.2,194,9999,4.761,3.87487,129.175,1011.64,2.30615,2.23267,201.204,1012.87
20140808.000000,1730,4.5,3.6,287,9999,6.07726,5.69273,116.42,1012.05,2.39137,2.33934,197.498,1012.71
20140808.000000,1736,5.5,2.3,306,9999,5.95306,4.24867,117.232,1013.09,3.24821,2.45243,211.806,1012.08
20140808.000000,1742,2.7,2.3,289,9999,4.75374,4.27445,124.295,1013.32,2.45711,2.08385,198.62,1012.76
20140808.000000,1748,5.1,3.6,248,9999,4.78782,4.77142,87.9301,1013.14,2.09596,1.62858,187.454,1012.34
20140808.000000,1754,5.6,2.5,233,9999,6.60734,5.66872,124.593,1012,2.22042,2.22042,218.484,1012.44
20140808.000000,1800,4.4,2.1,237,9999,6.50071,6.01338,99.4209,1011.71,2.3221,1.87439,233.58,1012.05
20140808.000000,1806,2.2,1.2,248,9999,6.22831,3.52209,132.191,1012.1,1.932,1.54639,252.607,1012.19
20140808.000000,1812,2.6,1.6,136,9999,5.58654,5.47704,123.071,1013.34,1.54081,1.0484,221.335,1011.96
20140808.000000,1818,2.1,1,168,9999,5.50048,3.5331,76.6614,1011.63,1.82176,1.82176,242.983,1012.16
20140808.000000,1824,1.4,0.8,179,9999,6.38723,5.98028,86.2259,1011.78,2.24784,2.21408,258.738,1011.96
20140808.000000,1830,1.6,0.8,247,9999,6.27059,3.62874,93.9477,1011.75,2.21384,2.00513,269.245,1011.81
20140808.000000,1836,3.3,1.4,214,9999,4.70909,4.65808,129.377,1012.03,2.01063,1.45921,289.967,1012.16
20140808.000000,1842,5.3,4.8,203,9999,5.95218,3.65178,128.203,1013.35,2.07442,2.07442,282.655,1011.79
20140808.000000,1848,6,5.4,221,9999,3.66478,2.97812,99.4597,1011.74,2.16529,1.64934,287.416,1012.1
20140808.000000,1854,7,5.2,224,9999,3.37395,2.37999,116.505,1011.68,1.73048,1.71248,305.971,1012.14
20140808.000000,1900,7.2,4.6,230,9999,3.46994,3.44928,107.096,1013.58,1.71147,1.21871,349.352,1012.35
20140808.000000,1906,6.9,6,242,9999,6.61324,5.93172,103.054,1008.48,1.20977,0.444674,273.694,1012.4
20140808.000000,1912,11.6,6.7,261,9999,6.72395,5.82593,96.0735,1012.35,0.639935,0.317872,125.293,1012.15
20140808.000000,1918,6.7,3.3,232,9999,6.54193,6.2085,86.6922,1013.09,0.537141,0.471316,327.996,1011.73
20140808.000000,1924,4.8,1.7,47,9999,6.23474,2.62355,138.211,1011.68,0.658335,0.658335,95.8131,1011.98
20140808.000000,1930,6.5,5,165,9999,2.87459,2.21415,136.57,1013.34,1.52701,1.40139,93.5428,1011.61
20140808.000000,1936,6.5,5,165,9999,2.60402,1.43189,43.2484,1011.93,1.48994,1.40156,93.6586,1011.89
20140808.000000,1942,9.8,6.7,72,9999,2.03438,1.57882,56.5268,1012.98,2.15343,2.14574,123.898,1011.88
20140808.000000,1948,14.8,9.5,69,9999,1.86872,1.00838,66.1425,1010.89,2.1497,0.571869,30.7053,1012.14
20140808.000000,1954,15.2,10.3,75,9999,1.67173,1.21755,290.356,1010.99,3.5108,3.5108,64.9368,1011.44
20140808.000000,2000,16.1,11.6,67,9999,2.56687,1.9564,296.773,1012.15,4.63056,3.80866,98.1376,1011.95
20140808.000000,2006,17.6,12.1,70,9999,2.62423,2.29499,324.437,1011.27,5.8303,5.69803,103.733,1012.04
20140808.000000,2012,17.5,10.6,68,9999,2.49517,2.20804,108.665,1011.56,5.6851,3.12623,92.3304,1011.81
20140808.000000,2018,16.9,11.9,63,9999,4.60699,4.2703,113.31,1010.16,3.64826,3.64826,98.7741,1011.66
20140808.000000,2024,16.9,11.9,63,9999,5.88687,5.43503,74.4011,1011.59,5.06715,4.68549,84.2174,1011.11
20140808.000000,2030,17.3,11.4,63,9999,5.78299,1.83839,80.0249,1011.48,7.68609,7.5154,84.1982,1011.61
20140808.000000,2036,16,10,65,9999,5.09406,4.39516,88.3121,1011.93,7.49732,5.87252,102.774,1011.28
20140808.000000,2042,15.1,8.7,67,9999,6.68023,6.38796,71.109,1011.19,7.62101,7.62101,85.5777,1010.84
20140808.000000,2048,13.1,9.4,75,9999,7.08313,5.33833,85.8495,1010.83,7.80666,7.36679,97.8059,1011.45
20140808.000000,2054,12.6,8.6,71,9999,5.48795,3.05012,61.1772,1011.26,10.0598,10.0598,83.199,1011.19
20140808.000000,2100,11,6.7,74,9999,3.87875,3.61645,65.5378,1011.33,10.5006,8.66279,82.6303,1010.74
20140808.000000,2106,10.5,7.8,57,9999,5.62541,5.46753,76.2402,1010.02,8.63478,5.66199,89.6124,1010.31
20140808.000000,2112,9.1,5.1,84,9999,5.87978,5.69479,84.9272,1010.79,5.65938,4.66732,71.3989,1010.05
20140808.000000,2118,9.1,5.1,84,9999,6.68256,6.05876,38.8803,1010.18,8.08098,8.08098,78.686,1010.02
20140808.000000,2124,14.7,8.9,56,9999,6.04716,4.43499,53.8082,1009.76,8.90911,6.84884,74.9569,1009.94
20140808.000000,2130,12,8.1,52,9999,5.04473,3.9596,110.372,1008.34,9.16124,8.30985,77.6694,1010.92
20140808.000000,2136,9,4.9,69,9999,4.61207,3.88201,98.707,1009.4,9.66412,9.66412,72.3312,1010.09
20140808.000000,2142,13.7,8.6,56,9999,4.05922,3.19204,17.2047,1011.27,9.71794,8.56835,75.6791,1009.9
20140808.000000,2148,12.3,6.8,50,9999,3.74526,2.87281,44.9353,1009.01,10.933,10.5192,73.0788,1010.37
20140808.000000,2154,14,6.2,34,9999,9.36716,8.39645,55.0479,1009.25,10.4947,7.11135,78.9356,1010.01
20140808.000000,2200,6.8,2.2,341,9999,10.495,4.98191,19.1299,1010.62,7.1046,6.12497,91.253,1009.76
20140808.000000,2206,5.2,2.8,331,9999,6.05417,6.05417,49.2425,1010.14,6.10637,2.96498,64.4093,1010.47
20140808.000000,2212,6,3.1,334,9999,7.7775,6.79525,63.3129,1010.88,6.54869,6.54869,40.8518,1009.65
20140808.000000,2218,5.4,3.3,14,9999,6.99002,2.83746,61.5539,1009.87,7.65257,6.86602,58.7388,1009.84
20140808.000000,2224,9.7,3.6,152,9999,3.26417,2.37162,57.2451,1010.92,7.83042,7.40199,71.0954,1009.54
20140808.000000,2230,6.7,1,267,9999,3.93712,3.7677,82.2285,1009.5,7.95816,7.95816,81.4093,1009.09
