"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","DFLES_GUST","DFLES_WSPD","DFLES_WDIR","DFLES_PSFC"
20140808.000000,0,6.1,4.9,43,1015.2,0,4.39543,54.7118,1015.62,0,4.39543,54.7118,1015.59
20140808.000000,6,6,4.9,44,1015.1,5.10691,4.00607,53.3853,1014.08,5.50131,4.27441,53.7887,1014.01
20140808.000000,12,5.6,3.8,48,1015.1,6.60351,3.56693,21.7827,1028.17,7.05083,3.54543,5.86034,1029.93
20140808.000000,18,6.3,5,50,1015,5.30327,4.97394,47.2781,1010.53,5.51292,4.9622,41.7129,1008.98
20140808.000000,24,5.2,4.4,46,1015,5.0728,4.61051,44.3452,1014.26,5.1074,4.10234,36.7672,1014.42
20140808.000000,30,5.5,4.1,49,1014.9,5.6915,4.88784,56.4015,1016.24,5.92499,4.47516,61.475,1014.41
20140808.000000,36,6,4.8,38,1014.9,5.4313,4.82639,50.815,1016.76,5.4856,4.17541,51.3232,1017.48
20140808.000000,42,6.2,5.3,45,1014.9,5.12751,4.50672,45.7724,1012.95,4.75414,3.87689,49.6525,1012.74
20140808.000000,48,5.4,4.2,46,1014.9,4.88675,4.35363,48.6502,1016.75,4.94428,4.12911,45.8744,1015.13
20140808.000000,54,5.6,4.1,43,1014.8,4.36913,3.84326,38.5537,1016.73,4.15682,3.21803,27.3293,1015.83
20140808.000000,100,4.7,3.7,35,1014.7,3.96352,3.26012,38.2005,1014.24,3.47492,3.29477,33.9796,1016.97
20140808.000000,106,4.8,3.2,41,1014.8,3.44063,3.40942,41.4117,1015.63,3.28405,3.04251,25.2758,1016.63
20140808.000000,112,4.5,3.7,46,1014.8,3.62254,2.67834,26.8153,1015.49,3.65828,3.49158,21.8442,1016.53
20140808.000000,118,5.1,3.9,45,1014.8,3.07394,2.97837,37.0595,1014.7,3.76808,2.84082,33.7931,1015.97
20140808.000000,124,5.2,4.1,47,1014.7,3.37148,2.94203,35.0517,1016.73,3.48418,3.04372,31.092,1016.2
20140808.000000,130,6.6,5,42,1014.7,3.0959,3.00708,28.4481,1015.65,3.04624,1.31617,36.3405,1016.03
20140808.000000,136,6.1,5.2,47,1014.6,3.19292,2.53111,18.3651,1015.71,3.1193,2.23311,18.3449,1015.28
20140808.000000,142,6.2,4.6,48,1014.6,2.53755,2.40101,25.749,1015.72,2.34249,2.32591,358.046,1015.3
20140808.000000,148,6.1,5,44,1014.5,2.52264,2.48768,4.69135,1015.54,2.60344,2.47863,4.64006,1015.66
20140808.000000,154,6.5,4.8,39,1014.5,2.52693,2.087,357.888,1016.07,2.49009,2.21479,18.2343,1016.83
20140808.000000,200,6.1,4.5,47,1014.5,2.28383,2.28379,4.2325,1017.52,2.32205,2.32205,358.508,1014.97
20140808.000000,206,6.7,5,46,1014.5,2.58248,2.57443,348.148,1013.91,2.64186,2.64186,351.704,1015.61
20140808.000000,212,6.1,4.5,46,1014.5,2.72328,2.44213,340.688,1015.88,2.91289,2.05409,346.889,1015.6
20140808.000000,218,6.3,5.5,44,1014.5,2.46985,1.88856,322.31,1015.97,2.43536,2.41004,341.991,1015.77
20140808.000000,224,6.5,4.9,45,1014.5,2.04565,1.92046,331.819,1015.35,2.44012,1.67989,345.509,1016.51
20140808.000000,230,5.8,3.8,49,1014.5,1.95268,1.79351,331.638,1016.86,2.89445,2.8594,7.36011,1014.86
20140808.000000,236,5.3,4.3,47,1014.5,2.63958,2.63612,17.0621,1014.84,2.90312,2.82359,8.69472,1016.24
20140808.000000,242,5,3.8,35,1014.5,2.78435,2.14959,9.23248,1016.51,2.84099,2.47686,19.7406,1015.21
20140808.000000,248,4.8,3.6,38,1014.5,3.03762,3.02059,21.597,1015.77,2.88317,2.72394,14.6974,1015.88
20140808.000000,254,4.9,3.4,45,1014.5,3.2643,3.25239,15.9032,1016.26,2.73298,2.34176,3.35522,1015.65
20140808.000000,300,4.8,2.9,45,1014.6,3.45011,2.92088,10.7408,1015.57,2.55931,2.47033,19.7379,1016.02
20140808.000000,306,6.1,3.7,50,1014.7,2.93933,2.91213,26.8241,1017.27,2.47605,2.31461,23.3035,1015.99
20140808.000000,312,5.9,3.4,50,1014.7,3.01025,2.12882,25.3822,1016.41,3.59142,3.16938,27.4342,1015.58
20140808.000000,318,4.8,3.9,46,1014.7,2.42145,2.37477,19.7805,1017.03,3.17329,2.88408,29.1071,1016.6
20140808.000000,324,6.1,3.6,49,1014.7,2.49301,2.32076,16.6874,1017.83,2.886,2.51492,26.9563,1016.32
20140808.000000,330,4.9,2.9,43,1014.8,2.54423,2.45326,24.2434,1015.48,2.52954,2.51191,16.6515,1017.23
20140808.000000,336,5.6,3.6,56,1014.8,2.46243,1.80191,13.6821,1016,2.51303,1.89227,33.0546,1016.97
20140808.000000,342,5,2.4,59,1014.8,1.80928,1.79453,12.7863,1017.07,1.92386,1.43308,11.9722,1016.15
20140808.000000,348,5,3.2,43,1014.8,1.92688,1.89693,10.3364,1017.28,2.23266,2.22209,7.08157,1016.66
20140808.000000,354,4.3,2.7,44,1014.9,1.9207,1.88577,354.545,1016.79,2.23537,2.2158,5.85333,1016.28
20140808.000000,400,3.9,2.6,59,1015,1.89874,1.85318,17.9386,1017.57,2.28586,1.7342,29.9507,1015.69
20140808.000000,406,3.9,2.8,45,1015.1,2.10338,1.89771,28.0585,1017.73,1.81894,1.78219,31.9844,1016.32
20140808.000000,412,3.9,2.3,51,1015.1,1.91697,1.84179,39.6221,1015.65,1.82642,1.82642,28.5147,1016.78
20140808.000000,418,5.1,2.1,55,1015.1,2.2338,2.2058,36.4131,1017.96,2.58868,2.40871,23.0961,1016.17
20140808.000000,424,3.4,2.2,39,1015.2,2.20448,1.9774,12.9505,1015.58,2.40642,1.51491,24.8247,1016.4
20140808.000000,430,4.3,2.4,74,1015.3,2.03855,1.77784,3.71333,1015.49,1.5189,1.30372,6.72574,1017.52
20140808.000000,436,3,1.9,53,1015.3,1.80383,1.76279,5.14926,1017.29,2.46477,2.26603,8.99519,1016.02
20140808.000000,442,5,3.1,48,1015.3,1.78903,1.69958,3.11197,1017.16,2.26419,1.01944,10.6057,1015.97
20140808.000000,448,5,3.6,43,1015.3,1.71257,1.62592,24.6868,1017.74,2.29171,2.28018,0.208481,1016.61
20140808.000000,454,4.2,1.9,62,1015.4,2.27969,2.25278,6.86797,1014.33,2.3939,1.88978,1.06813,1016.81
20140808.000000,500,3.1,1.6,65,1015.4,2.29624,1.75088,346.442,1017.24,2.16013,2.16013,358.306,1017.13
20140808.000000,506,3.8,2.2,49,1015.5,1.85026,1.81878,316.211,1018.14,2.23066,1.94247,21.0815,1015.73
20140808.000000,512,3.3,2,41,1015.6,2.71325,2.66222,308.699,1015.86,2.09985,2.09985,335.001,1016.64
20140808.000000,518,3.3,1.3,67,1015.6,2.69068,2.65411,296.101,1017.17,2.88032,2.87928,305.299,1015.74
20140808.000000,524,2.7,1,59,1015.7,2.66978,2.64845,308.763,1015.92,3.16725,3.16725,294.625,1016.1
20140808.000000,530,2.9,1.5,57,1015.7,2.87739,2.8636,311.656,1015.92,3.24939,3.15414,299.039,1017.26
20140808.000000,536,2.1,1.2,66,1015.8,3.00519,2.98296,296.729,1017.05,3.17381,3.13853,299.258,1016.22
20140808.000000,542,2.2,1.4,77,1015.8,3.03782,3.02273,291.347,1016.4,3.31313,3.30153,294.693,1015.79
20140808.000000,548,2.6,1.5,87,1015.8,3.17759,3.16968,290.986,1014.88,3.3951,3.34059,295.264,1016.55
20140808.000000,554,2.9,1.8,59,1015.9,3.17524,3.02921,295.779,1017.13,3.34853,3.29475,296.405,1016.13
20140808.000000,600,2.6,1.3,65,1016,3.25827,3.25041,296.678,1015.72,3.67985,3.64443,288.904,1016.18
20140808.000000,606,2.7,1.1,71,1015.9,3.28384,3.14076,298.327,1016.06,3.64069,3.49581,295.576,1015.89
20140808.000000,612,2,1.2,81,1016,3.15164,2.99859,316.091,1015.91,3.52929,3.51694,302.607,1015.95
20140808.000000,618,2.3,1.8,37,1016.1,3.0318,2.99512,315.236,1016.81,3.52067,3.42432,302.71,1015.92
20140808.000000,624,2.7,1.4,61,1016.1,2.99994,2.81805,296.918,1016.06,3.52485,3.52477,298.99,1015.72
20140808.000000,630,1.7,0.6,43,1016.1,3.02138,3.02131,297.585,1016.93,3.55872,3.44941,298.436,1016.62
20140808.000000,636,2.4,1.2,62,1016.2,3.06577,2.98991,297.362,1015.75,3.44335,3.32157,300.793,1016.76
20140808.000000,642,3.7,3,46,1016.2,3.03816,3.0177,299.353,1016.41,3.33192,3.17706,302.707,1015.39
20140808.000000,648,3.4,1.8,43,1016.2,3.08579,3.04591,302.815,1016.95,3.18508,3.10335,305.421,1016.39
20140808.000000,654,2.8,1.8,48,1016.2,3.05504,2.78017,309.065,1015.83,3.20515,3.19994,308.614,1015.94
20140808.000000,700,3.5,2.8,42,1016.3,2.97892,2.97892,310.394,1016.29,3.33715,3.31751,307.392,1016.04
20140808.000000,706,4.2,3.1,44,1016.3,3.00363,2.95224,309.637,1016.44,3.32326,3.31171,307.375,1016
20140808.000000,712,3.7,3.1,39,1016.4,2.95467,2.94072,309.863,1015.29,3.31324,3.15561,307.889,1016.15
20140808.000000,718,3.6,3.1,49,1016.5,3.14114,3.14114,309.623,1016.35,3.1821,3.17623,300.809,1016.22
20140808.000000,724,3.7,2.7,42,1016.6,3.1715,3.13556,309.089,1016.39,3.26737,3.25037,300.237,1016.11
20140808.000000,730,4,3.2,34,1016.6,3.20376,3.16721,306.384,1017.18,3.35333,3.35333,300.868,1015.97
20140808.000000,736,4.3,3.2,32,1016.7,3.25802,3.24165,298.21,1016.69,3.4544,3.4544,297.836,1016.77
20140808.000000,742,4.1,3.1,29,1016.7,3.28244,3.13457,297.645,1016.84,3.57867,3.57042,294.776,1016.68
20140808.000000,748,5,3.5,29,1016.8,3.2654,3.23879,296.17,1017.82,3.58151,3.54878,293.972,1017.93
20140808.000000,754,4.3,3.3,29,1016.8,3.30285,3.2255,301.169,1017.46,3.68928,3.6873,295.157,1016.8
20140808.000000,800,3.6,2.8,23,1016.8,3.42621,3.40988,296.421,1017.83,3.75949,3.74548,295.055,1016.4
20140808.000000,806,2.8,2.5,31,1016.8,3.57857,3.56622,294.516,1017.05,3.78575,3.72975,291.057,1017.35
20140808.000000,812,3.3,2.7,29,1016.9,3.56743,3.42457,292.921,1018.05,3.75002,3.7258,290.662,1016.75
20140808.000000,818,3.8,3.3,33,1016.9,3.6236,3.62153,284.479,1017.67,3.80653,3.78443,292.084,1017.07
20140808.000000,824,3.7,3,24,1016.8,3.75861,3.63013,285.861,1017.78,3.78782,3.65176,287.651,1017.18
20140808.000000,830,4.4,3.6,359,1016.8,3.63452,3.35173,295.422,1016.2,3.89804,3.8727,286.751,1017
20140808.000000,836,4.1,3,306,1016.8,3.62708,3.59514,292.469,1016.2,3.88108,3.78789,286.674,1016.78
20140808.000000,842,4.3,4,305,1016.7,3.72263,3.61172,291.345,1016.52,3.94582,3.92715,290.16,1017.09
20140808.000000,848,4.6,3.6,301,1016.7,3.61195,3.56448,295.58,1016.52,3.93204,3.66067,293.145,1017.84
20140808.000000,854,4.5,3.2,307,1016.8,3.68039,3.66084,293.268,1017.57,3.70423,3.6963,294.392,1016.41
20140808.000000,900,6.7,3.3,85,1017,3.67018,3.52554,298.513,1016.83,3.77078,3.75095,293.882,1016.1
20140808.000000,906,4.4,2.6,91,1017,3.53045,3.20777,296.869,1016.12,3.75543,3.57167,295.265,1016.91
20140808.000000,912,3.2,2.5,115,1016.9,3.29601,3.27359,307.464,1016.2,3.56881,3.3896,302.851,1015.52
20140808.000000,918,3.4,2.5,108,1016.9,3.28792,3.14658,304.522,1015.79,3.40493,3.2365,303.722,1016.01
20140808.000000,924,3.9,2.5,84,1016.8,3.17237,3.08248,307.382,1017.68,3.2755,3.25388,305.139,1017.1
20140808.000000,930,4.5,2.2,107,1016.8,3.11345,3.01335,313.472,1016.06,3.28668,3.25397,307.67,1016.58
20140808.000000,936,3.9,3.5,350,1016.7,3.12534,3.08102,309.337,1015.5,3.2791,3.21399,309.973,1016.71
20140808.000000,942,4.9,4.3,240,1016.6,3.1408,2.9691,310.353,1017.3,3.28637,3.27801,306.86,1016.46
20140808.000000,948,5,2.8,233,1016.6,2.9983,2.95624,305.567,1015.96,3.42376,3.41431,309.389,1016.49
20140808.000000,954,3.3,2.9,264,1016.6,3.01242,2.93651,307.587,1018.2,3.48928,3.48295,309.511,1016.66
20140808.000000,1000,4.9,3.6,273,1016.6,3.06518,3.04847,323.084,1015.93,3.4818,3.45314,313.402,1015.64
20140808.000000,1006,6.1,5.1,286,1016.4,3.08113,2.97109,328.44,1015.86,3.46155,3.41071,308.464,1016.08
20140808.000000,1012,5.5,4.3,277,1016.3,3.02613,2.6827,325.66,1015.51,3.54835,3.54675,311.423,1014.9
20140808.000000,1018,5,2.5,281,1016.3,2.95589,2.94669,308.016,1016.29,3.54774,3.50409,318.026,1015.36
20140808.000000,1024,5.2,4.8,281,1016.2,3.31202,3.28929,301.993,1016.51,3.50455,3.33282,320.838,1015.42
20140808.000000,1030,5.4,4.6,279,1016.1,3.42098,3.33363,314.32,1015.24,3.585,3.585,320.83,1015.15
20140808.000000,1036,5.6,4.4,282,1015.9,3.49159,3.49159,326.983,1014.94,3.70732,3.69726,316.76,1014.95
20140808.000000,1042,5.2,2.6,243,1015.8,3.53445,3.47967,326.253,1013.38,3.70681,3.56182,322.322,1015.14
20140808.000000,1048,3.2,2,219,1015.8,3.49196,3.46982,328.055,1014.97,3.56371,3.32393,325.921,1014.82
20140808.000000,1054,2,1.4,184,1015.8,3.47919,3.34079,326.988,1014.12,3.33217,3.23219,323.789,1015.29
20140808.000000,1100,1.9,1,207,1015.7,3.37483,3.0413,324.865,1013.82,3.25929,3.22071,331.214,1015.37
20140808.000000,1106,2.9,2.5,247,1015.5,3.33487,3.28066,324.708,1014.66,3.24282,3.21242,333.083,1014.66
20140808.000000,1112,3.6,3.2,249,1015.4,3.39338,3.10282,329.837,1014.24,3.28499,3.27383,330.852,1015.34
20140808.000000,1118,4.1,3.5,243,1015.3,3.25597,3.21157,329.889,1012.83,3.38501,3.30444,341.825,1014.01
20140808.000000,1124,3.9,3.2,249,1015.2,3.29169,3.13098,327.013,1015.46,3.38141,3.37399,339.791,1015.06
20140808.000000,1130,4.2,3.4,263,1015.1,3.20884,2.86384,324.256,1014.49,3.38732,3.35467,340.027,1014.66
20140808.000000,1136,4.8,3.7,264,1015,3.35943,3.31599,326.993,1015.42,3.36561,3.31339,338.821,1014.06
20140808.000000,1142,5.6,3.7,266,1014.9,3.54086,3.46036,326.83,1014.08,3.52419,3.51857,334.701,1015.48
20140808.000000,1148,4.4,3.3,257,1014.8,3.47027,3.26709,337.695,1015.32,3.53053,3.51036,337.771,1015.92
20140808.000000,1154,4.2,3,252,1014.7,3.63692,3.63692,347.834,1014.75,3.62977,3.60621,336.803,1015
20140808.000000,1200,4.5,3.4,249,1014.7,3.75954,3.66021,346.046,1014.04,3.62768,3.56116,337.9,1014.96
20140808.000000,1206,3.6,3,255,1014.7,3.70606,3.69899,338.525,1016.18,3.6854,3.68428,337.419,1014.96
