"DATE","TIME","OBS_GUST","OBS_WSPD","OBS_WDIR","OBS_PSFC","HWRFLES_GUST","HWRFLES_WSPD","HWRFLES_WDIR","HWRFLES_PSFC","HRRRLES_GUST","HRRRLES_WSPD","HRRRLES_WDIR","HRRRLES_PSFC"
20181010.000000,1312,22.7805,17.3835,146,997.9,28.2859,27.7612,123.463,989.369,18.8453,16.9912,121.748,996.645
20181010.000000,1318,21.4801,17.3835,148,997.8,29.2758,28.804,127.463,988.36,17.6569,16.3091,123.809,997.214
20181010.000000,1324,23.0786,17.9849,148,997.7,31.0936,30.2255,126.611,988.526,16.9129,16.7411,123.691,997.93
20181010.000000,1330,22.3796,17.183,147,997.2,32.3978,31.3835,122.947,991.349,17.1701,16.8277,126.128,996.322
20181010.000000,1336,20.3801,15.9854,142,996.9,31.898,27.4754,126.614,989.04,17.3066,17.0412,128.147,997.461
20181010.000000,1342,23.9781,18.3858,145,996.5,31.2854,30.7011,125.026,988.896,17.1708,16.9193,127.798,995.823
20181010.000000,1348,23.8804,18.0825,143,996.5,33.8923,31.6825,121.339,987.899,17.069,16.9572,124.398,995.828
20181010.000000,1354,23.5772,19.2853,148,996.2,32.3997,30.2204,124.513,986.987,17.3523,17.305,122.471,997.107
20181010.000000,1400,23.2791,18.5862,143,996.1,31.9673,30.7956,124.992,986.995,17.3423,17.1046,125.514,995.644
20181010.000000,1406,26.7743,22.2819,143,995.6,32.3923,31.3752,126.295,987.209,17.7887,17.7336,124.674,995.248
20181010.000000,1412,26.2757,19.5834,152,995.8,34.1524,32.6677,126.662,985.259,17.6437,17.4549,124.921,996.875
20181010.000000,1418,22.1791,17.7844,159,995.5,33.3515,31.4174,130.326,985.744,17.901,17.8985,125.841,995.154
20181010.000000,1424,24.0809,19.3829,154,995.2,34.862,34.5836,126.673,985.521,18.4396,18.289,126.769,994.806
20181010.000000,1430,25.7771,18.5862,155,995.2,34.9112,31.8749,130.47,984.048,19.2071,19.1768,122.818,995.41
20181010.000000,1436,25.1757,20.4829,153,995,33.431,33.0807,130.556,984.555,18.6777,18.5043,126.199,995.204
20181010.000000,1442,24.9804,20.1848,153,994.7,34.4921,32.7887,131.097,984.804,18.734,17.8725,131.002,994.492
20181010.000000,1448,27.5761,22.0814,153,994.3,35.0281,33.491,132.75,982.988,20.7462,18.5297,126.562,993.566
20181010.000000,1454,26.7743,20.8838,151,993.8,35.9181,34.6222,132.952,983.413,19.5426,17.9653,132.115,992.601
20181010.000000,1500,26.8771,22.0814,152,993.7,35.7909,34.2412,133.526,983.678,20.9611,20.9611,129.789,992.564
20181010.000000,1506,24.6771,20.082,154,993.6,36.2482,35.0176,134.282,982.691,20.7534,18.0509,134.749,993.274
20181010.000000,1512,25.8799,21.6805,152,992.8,38.6448,35.9321,133.227,979.826,20.8761,20.4551,135.069,994.086
20181010.000000,1518,27.1752,21.4801,149,992,38.3304,35.3083,142.16,981.682,20.0679,18.4653,134.492,994.01
20181010.000000,1524,27.4784,22.0814,153,991.9,36.0083,32.0626,145.847,982.566,21.0915,20.2927,134.308,992.725
20181010.000000,1530,30.8708,22.8781,153,991.7,36.1696,34.9393,144.558,981.422,21.9924,21.2145,134.395,992.968
20181010.000000,1536,28.7737,22.3796,153,991.3,39.1648,39.1151,140.903,981.609,22.0107,20.2391,138.174,993.719
20181010.000000,1542,26.2757,20.6834,154,990.9,40.7852,37.6546,148.496,980.709,22.26,21.2244,143.212,992.225
20181010.000000,1548,28.3779,23.7776,160,990.8,41.0851,37.5126,147.189,981.656,21.833,20.7308,142.281,991.912
20181010.000000,1554,26.4761,22.7805,163,990.4,42.4549,38.4778,146.776,981.519,22.6676,20.7764,143.984,991.888
20181010.000000,1600,28.3779,23.0786,163,989.6,39.1561,33.8696,152.859,982.056,21.2969,19.9412,139.854,991.635
20181010.000000,1606,28.8765,22.6828,158,989.1,39.1323,36.2481,151.655,982.062,24.936,21.6882,147.114,991.769
20181010.000000,1612,31.8731,24.379,170,988.7,39.7151,35.3689,152.295,981.296,24.2184,21.9837,161.825,994.411
20181010.000000,1618,32.9731,25.8799,174,988.4,40.8465,38.9338,154.383,982.148,24.9311,23.7982,159.488,992.583
20181010.000000,1624,34.0679,24.5795,167,987.7,39.4934,36.6271,153.185,979.921,25.4176,23.2135,159.415,991.392
20181010.000000,1630,30.1718,24.8776,173,988.1,40.2414,25.547,177.035,981.221,24.7608,22.8669,151.726,992.112
20181010.000000,1636,30.1718,25.7771,175,987.6,42.2072,38.3866,168.448,982.96,24.9201,24.085,162.069,993.268
20181010.000000,1642,32.3717,25.8799,176,987.2,38.1297,34.5425,167.381,983.237,27.2442,23.9893,158.425,991.921
20181010.000000,1648,31.7703,25.8799,176,987.1,42.4173,39.5459,175.428,983.907,25.89,25.3721,163.932,990.657
20181010.000000,1654,30.9736,26.6766,180,986.7,50.4827,29.1712,182.971,983.858,26.4689,24.0591,162.389,988.932
20181010.000000,1700,34.7721,27.4784,185,986.4,36.3396,30.5398,176.537,983.559,25.5396,23.766,158.83,989.233
20181010.000000,1706,36.0674,27.7766,186,986.8,37.8174,37.6956,174.316,982.765,25.9154,25.8135,163.569,987.841
20181010.000000,1712,32.5722,24.6771,200,986.9,38.2265,32.031,175.648,984.319,29.2963,27.9566,164.569,990.606
20181010.000000,1718,35.0702,27.7766,196,986.1,33.643,27.8792,177.857,983.47,27.958,27.5342,161.868,986.75
20181010.000000,1724,35.4711,25.7771,196,985.9,36.4208,31.8124,177.384,984.877,27.966,26.7411,160.798,987.1
20181010.000000,1730,34.7721,26.9747,194,986.2,35.0822,31.4275,179.385,984.243,28.0779,27.3148,163.648,988.114
20181010.000000,1736,32.1713,26.7743,194,985.7,36.4422,34.1612,180.754,983.615,25.9884,23.7687,161.17,988.009
20181010.000000,1742,33.7698,27.3756,197,985.5,35.3861,34.3962,181.998,983.313,30.8585,23.1109,166.022,985.706
20181010.000000,1748,31.9708,26.6766,198,985.3,35.3752,34.2881,182.398,983.082,28.159,22.9907,164.89,987.221
20181010.000000,1754,32.9731,26.8771,205,985.7,36.8951,32.6601,184.209,983.197,30.4365,25.2222,168.346,984.303
20181010.000000,1800,29.8737,25.1757,205,986.1,37.4641,37.1494,190.283,984.464,29.8172,28.682,172.804,984.978
20181010.000000,1806,30.4751,23.7776,209,986.3,37.314,34.0359,194.039,984.015,26.862,25.1603,170.009,986.435
20181010.000000,1812,30.0741,24.379,207,986.5,35.5996,32.5933,192.506,984.671,28.1485,27.8682,171.343,986.251
20181010.000000,1818,29.1746,22.4824,206,987,35.5054,35.5054,198.617,983.349,28.843,27.6794,174.34,985.561
20181010.000000,1824,29.4728,22.58,207,987.5,35.4631,31.5675,195.604,983.063,26.9076,26.8386,178.238,985.528
20181010.000000,1830,26.0752,21.7833,208,988.2,35.3207,32.1136,201.86,982.813,28.7686,26.6427,178.44,983.994
20181010.000000,1836,27.977,22.2819,212,988.4,34.4682,29.2481,195.945,982.957,27.4814,27.2917,182.006,985.455
20181010.000000,1842,28.9742,23.1814,205,988.6,34.9239,34.0908,196.356,982.204,29.5158,28.8695,186.943,985.086
20181010.000000,1848,28.7737,23.4795,207,989.1,35.8726,31.4295,198.659,980.508,27.976,26.7165,182.996,984.91
